dt_record	Number_of_CH	Image_Size	MAX_Image_Intensity	ImageMeanValue	TimeExp	SunArea	SunMeanIntensity	SunMinIntensity	SunMaxIntensity	SunVarIntensity	SunArea_rel	SunArea_km	Part_of_Mean_Inten	CH_Intensity_threshold	Size_Of_Region	Latitude_Size_Of_Region	RegionShiftX	RegionShiftY	Total_Nubmers_of_CH	Threshold_for_CH_Area_Rate	Threshold_for_CH_Area	CarLon	CHArea	CHMeanIntensity	CHMinIntensity	CHMaxIntensity	CHVarIntensity	LocationMaxHistCH	CHPerimeter	CHCentroidLat	CHCentroidLon	Min_Lat	Max_Lat	Min_Lon	Max_Lon	Inclination	CorrectAlongLat	CorrectAlongLon	RightSideCHMaxInt	LeftSideCHMaxInt	AboveCHMaxInt	BelowCHMaxInt	RightSideCHMeanInt	LeftSideCHMeanInt	AboveCHMeanInt	BelowCHMeanInt	Numbers_of_CH	Total_Area_CH	Relative_CH_Area	Total_CorrectSphereArea_CH	Relative_CH_CorrectSphereArea	fitsname
2014-11-15T11:00:06	1	1024	16223	347,41	2	513600	42,76	3	255	2118,69			0,25	10	85	85	0	0	262	0,4	2054	305	8648	8,11	5	28	4,27	7	785,38	-4	-22	-13	4	-34	-8	-14	1,07	1,02	255	152	64	31	101	40	29	18	2	42924	8,36	49934	4,88	
2014-11-15T12:00:09	1	1024	13914	20,31	0,12	513664	44,1	3	255	2110,53			0,25	11	85	85	0	0	836	0,4	2055	305	7624	9,58	5	33	5,04	9	978,74	-4	-21	-13	2	-33	-8	-8	1,07	1	255	95	111	37	104	36	33	19	2	36517	7,11	41288	4,03	
2014-11-15T13:00:30	1	1024	12244	346,39	2	513712	42,71	3	255	2069,94			0,25	10	85	85	0	0	282	0,4	2055	304	8419	8,2	5	31	4,99	7	795,03	-4	-21	-13	4	-32	-7	-12	1,06	1,02	255	101	72	34	107	38	31	18	2	39063	7,6	45143	4,41	
2014-11-15T14:00:06	1	1024	16383	347,16	2	513760	42,31	2	255	2115,29			0,25	10	85	85	0	0	261	0,4	2055	304	8765	7,88	4	30	5,27	7	726,91	-4	-20	-13	4	-32	-6	-12	1,06	1,01	255	105	94	34	109	39	30	18	2	44637	8,69	55013	5,37	
2014-11-15T15:00:06	3	1024	11841	345,3	2	513824	42,16	2	255	2098,39			0,25	10	85	85	0	0	289	0,4	2055	303	2415	8,38	5	15	2,23	10	521,19	2	12	-3	8	4	21	7	1,03	1	25	67	40	46	12	23	18	26	4	47315	9,21	56221	5,49	
2014-11-15T16:00:30	2	1024	11662	343,98	2	513856	41,91	2	255	2066,11			0,25	10	85	85	0	0	308	0,4	2055	303	3002	8,52	5	14	2,41	10	658,52	3	13	-3	11	4	23	6	1,04	1	30	76	35	49	12	21	19	25	3	48321	9,4	57009	5,56	
2014-11-15T17:00:18	1	1024	13542	344,64	2	513920	41,94	2	255	2067,8			0,25	10	85	85	0	0	281	0,4	2056	302	8702	7,7	4	28	4,25	6	743,68	-5	-18	-13	2	-30	-5	-7	1,05	1	255	71	144	33	115	36	32	17	2	45321	8,82	54219	5,29	
2014-11-15T18:00:06	3	1024	12804	347,14	2	513976	42,18	2	255	2108,25			0,25	10	85	85	0	0	249	0,4	2056	301	3250	8,49	5	13	1,99	9	633,11	4	14	-3	11	6	26	10	1,05	1	29	55	37	56	14	21	20	25	4	50114	9,75	59316	5,79	
2014-11-15T19:00:06	1	1024	11409	348,91	2	513976	42,28	2	255	2113,25			0,25	10	85	85	0	0	260	0,4	2056	301	8860	7,75	4	27	4,3	6	866,93	-5	-17	-13	2	-29	-4	-4	1,05	1,02	255	78	144	33	104	36	32	16	2	47592	9,26	60845	5,94	
2014-11-15T20:00:06	1	1024	13559	347,01	2	513960	41,98	2	255	2068,05			0,25	10	85	85	0	0	283	0,4	2056	300	9038	7,77	4	29	4,51	6	870,25	-5	-16	-13	2	-28	-3	-6	1,04	1	255	79	119	35	110	37	32	16	2	45788	8,91	58387	5,7	
2014-11-15T21:00:32	2	1024	15902	93,37	0,54	513896	42,17	3	255	2044,74			0,25	10	85	85	0	0	373	0,4	2056	300	3174	8,17	5	15	2,43	9	442,74	54	-19	48	62	-29	-7	12	1	1,6	35	30	26	45	14	12	14	14	3	42295	8,23	48480	4,73	
2014-11-15T22:00:07	1	1024	14992	296,52	1,71	513840	41,86	3	255	2029,8			0,25	10	85	85	0	0	277	0,4	2055	299	8824	7,75	4	25	3,75	6	866	-5	-15	-14	2	-27	-2	-1	1,04	1,01	255	79	139	39	103	34	33	16	2	44225	8,61	51884	5,06	
2014-11-15T23:00:30	2	1024	14456	346,01	2	513808	41,84	3	255	2017,99			0,25	10	85	85	0	0	245	0,4	2055	299	4126	8,17	4	24	3,03	10	745,96	56	-17	48	71	-28	-2	29	1,17	1,69	22	33	39	36	12	12	18	12	3	44996	8,76	53221	5,19	
2014-11-16T00:00:06	2	1024	12385	348,19	2	513768	42,51	3	255	2060,03			0,25	10	85	85	0	0	241	0,4	2055	298	3311	8,01	5	14	2,44	10	467,53	55	-18	48	63	-29	-7	11	1	1,54	27	34	20	50	13	13	13	13	3	41174	8,01	48286	4,71	
2014-11-16T01:00:06	2	1024	14116	348,38	2	513736	42,05	2	255	2059,97			0,25	10	85	85	0	0	270	0,4	2055	298	4272	8,17	4	25	3,47	10	674,71	56	-16	48	70	-25	-1	30	1,14	1,52	19	36	34	47	11	12	16	13	3	43530	8,47	49968	4,88	
2014-11-16T02:00:06	3	1024	14170	347,42	2	513696	42,02	2	255	2044,04			0,25	10	85	85	0	0	284	0,4	2055	297	2813	8,57	5	14	1,65	10	672,32	5	24	-1	11	15	33	-11	1,09	1,01	32	33	41	37	20	15	22	20	4	45752	8,91	52395	5,12	
2014-11-16T03:00:18	3	1024	15214	347,56	2	513664	41,99	3	255	2018,31			0,25	10	85	85	0	0	269	0,4	2055	297	2357	8,65	5	17	2,2	10	465,63	6	22	2	10	16	32	0	1,1	1,02	28	28	34	30	15	16	21	16	4	44531	8,67	50649	4,95	
2014-11-16T04:00:06	3	1024	12838	348,07	2	513656	42,37	3	255	2012,05			0,25	10	85	85	0	0	258	0,4	2055	296	2082	8,57	6	12	1,65	10	493,67	6	23	3	11	17	32	-10	1,09	1	31	37	32	25	16	16	20	15	4	42018	8,18	48618	4,75	
2014-11-16T05:00:06	3	1024	12627	349,01	2	513648	42,61	3	255	2031,88			0,25	10	85	85	0	0	254	0,4	2055	295	2062	8,69	6	13	1,53	10	473,77	6	23	3	11	17	33	-7	1,1	1,01	32	37	31	29	16	17	19	15	4	41057	7,99	46053	4,5	
2014-11-16T06:00:06	3	1024	13945	350,78	2	513648	42,38	3	255	2050,9			0,25	10	85	85	0	0	264	0,4	2055	295	2493	8,55	6	12	1,69	10	421,63	6	24	2	11	18	33	-10	1,1	1,03	26	28	30	25	15	16	18	15	4	44454	8,65	52017	5,08	
2014-11-16T07:00:06	3	1024	13802	349,11	2	513656	42,15	3	255	1999,02			0,25	10	85	85	0	0	300	0,4	2055	294	2582	8,59	5	12	1,8	10	404,32	6	24	2	11	18	34	-11	1,11	1,03	27	25	29	25	15	16	18	15	4	44494	8,66	51323	5,01	
2014-11-16T08:00:06	3	1024	16226	349,42	2	513664	42,11	3	255	1967,86			0,25	10	85	85	0	0	278	0,4	2055	294	2373	8,7	6	12	1,55	10	368,86	6	24	3	11	19	34	-13	1,11	1	29	25	31	30	15	16	19	14	4	43043	8,38	49323	4,82	
2014-11-16T09:00:06	3	1024	12205	349,9	2	513704	42,18	3	255	1947,11			0,25	10	85	85	0	0	248	0,4	2055	293	2662	8,89	5	11	1,39	10	521,13	7	22	3	12	10	31	-14	1,07	1,03	22	79	29	18	13	28	15	10	4	41848	8,15	47609	4,65	
2014-11-16T10:00:06	3	1024	15919	351,56	2	513744	42,34	3	255	1945,79			0,25	10	85	85	0	0	276	0,4	2055	293	2613	8,93	6	14	1,41	10	593,41	7	22	3	12	11	32	-13	1,07	1,01	23	84	43	19	14	27	16	10	4	40316	7,85	46209	4,51	
2014-11-16T11:00:09	2	1024	11565	69,82	0,4	513800	42,71	3	255	1914,94			0,25	10	85	85	0	0	406	0,4	2055	292	4122	8,94	5	32	5,25	9	609,74	58	-11	49	70	-25	2	8	1	1,67	26	31	23	56	13	13	15	13	3	33260	6,47	37518	3,66	
2014-11-16T12:00:06	3	1024	15995	352,82	2	513856	42,58	3	255	1904,68			0,25	10	85	85	0	0	272	0,4	2055	292	2416	9,13	6	20	1,66	10	463,43	7	25	3	12	15	34	-18	1,08	1,01	23	35	26	27	13	20	16	12	4	37687	7,33	42674	4,16	
2014-11-16T13:00:06	3	1024	11530	352,26	2	513984	42,46	3	255	1871,44			0,25	10	85	85	0	0	310	0,4	2056	291	2289	9,19	6	19	1,47	10	417,04	7	26	3	12	18	34	-20	1,09	1,01	25	42	28	27	13	20	17	12	4	36463	7,09	41846	4,08	
2014-11-16T14:00:06	2	1024	13811	351,72	2	514048	42,56	3	255	1852,62			0,25	10	85	85	0	0	246	0,4	2056	290	3884	8,63	5	23	1,89	10	735,23	58	-11	50	69	-27	3	17	1,05	1,75	24	24	26	24	14	12	14	14	3	33109	6,44	37696	3,68	
2014-11-16T15:00:06	3	1024	15265	351,09	2	514128	42,12	3	255	1846,63			0,25	10	85	85	0	0	268	0,4	2057	290	2535	9,45	7	13	0,73	10	557,41	7	26	3	12	15	36	-10	1,11	1,03	63	44	26	23	13	22	16	10	4	37708	7,33	43925	4,29	
2014-11-16T16:00:06	3	1024	13988	349,79	2	514160	41,91	3	255	1823,73			0,25	10	85	85	0	0	262	0,4	2057	289	2389	9,59	7	15	0,65	10	504,4	7	26	3	12	16	37	-10	1,11	1,03	23	47	28	19	13	21	17	9	4	36903	7,18	41900	4,09	
2014-11-16T17:00:06	3	1024	15324	349,99	2	514176	41,8	3	255	1795,95			0,25	10	85	85	0	0	270	0,4	2057	289	2256	9,66	7	13	0,63	10	521,71	7	26	3	12	16	37	-11	1,11	1,02	24	47	25	18	13	20	17	9	4	35942	6,99	40292	3,93	
2014-11-16T18:00:09	1	1024	10563	26,4	0,15	514208	43,11	4	255	1772,13			0,25	10	85	85	0	0	560	0,4	2057	288	6268	8,81	5	12	1,21	9	1125,88	-4	-3	-12	2	-14	8	-2	1,01	1,01	221	65	73	41	47	25	31	19	2	21945	4,27	23034	2,25	
2014-11-16T19:00:06	2	1024	10509	348,74	2	514208	41,49	3	255	1753,64			0,25	10	85	85	0	0	266	0,4	2057	288	2787	9,4	7	16	0,71	10	590,52	55	-11	47	63	-19	0	-7	1,04	1,58	28	44	21	34	13	12	12	17	3	32735	6,37	35779	3,49	
2014-11-16T20:00:06	2	1024	14186	350,63	2	514200	41,74	3	255	1774,49			0,25	10	85	85	0	0	239	0,4	2057	287	2147	9,39	7	12	0,56	10	494,16	54	-10	48	63	-19	1	-2	1,02	1,56	19	41	25	37	14	13	13	17	3	32775	6,37	35411	3,45	
2014-11-16T21:00:30	1	1024	13445	351,19	2	514176	41,77	3	255	1784,34			0,25	10	85	85	0	0	229	0,4	2057	287	9065	7,72	4	14	1,98	8	811,96	-4	-2	-13	2	-13	11	-5	1,01	1,01	255	82	57	29	112	33	29	16	2	30161	5,87	31479	3,07	
2014-11-16T22:00:18	1	1024	10496	352,07	2	514160	41,79	3	255	1779,62			0,25	10	85	85	0	0	202	0,4	2057	286	8940	7,75	4	12	1,92	7	742,41	-5	-2	-13	2	-12	12	7	1,01	1,01	255	77	57	30	110	28	28	16	2	30134	5,86	32035	3,13	
2014-11-16T23:00:06	1	1024	11441	352,06	2	514112	41,78	3	255	1770,99			0,25	10	85	85	0	0	227	0,4	2056	286	8873	7,79	5	13	1,9	7	745,09	-5	-1	-13	2	-11	12	2	1,01	1,01	255	70	62	29	113	27	29	16	2	29877	5,81	31802	3,1	
2014-11-17T00:00:06	1	1024	10621	350,86	2	514048	41,6	3	255	1760,72			0,25	10	85	85	0	0	241	0,4	2056	285	8682	7,8	4	18	1,91	7	784,89	-5	0	-13	2	-11	13	2	1,01	1,01	255	66	63	27	107	26	29	16	2	29992	5,83	32044	3,13	
2014-11-17T01:00:06	1	1024	10478	348,94	2	513992	41,4	3	255	1724,13			0,25	10	85	85	0	0	244	0,4	2056	284	8485	7,84	4	16	1,89	8	815,76	-5	0	-13	2	-10	14	2	1,01	1,01	255	64	120	25	111	26	31	16	2	29590	5,76	31410	3,06	
2014-11-17T02:00:06	1	1024	11744	347,25	2	513960	41,26	3	255	1701,59			0,25	10	85	85	0	0	300	0,4	2056	284	8290	7,87	4	18	1,81	7	779,72	-5	1	-13	2	-10	14	1	1,01	1,01	255	57	81	24	112	25	30	16	2	29253	5,69	30873	3,01	
2014-11-17T03:00:06	1	1024	12857	347,51	2	513872	41,15	3	255	1691,16			0,25	10	85	85	0	0	284	0,4	2055	283	8109	7,94	4	46	2,91	8	773,28	-5	2	-13	2	-9	15	3	1,01	1,01	255	58	153	34	111	28	30	16	2	28712	5,59	30776	3	
2014-11-17T04:00:06	1	1024	16383	346,82	2	513824	40,95	3	255	1658,42			0,25	10	85	85	0	0	269	0,4	2055	283	7918	7,97	4	15	1,96	8	753,68	-4	2	-13	2	-9	15	4	1,01	1,01	255	52	181	35	102	27	31	17	2	27730	5,4	29674	2,9	
2014-11-17T05:00:06	1	1024	11937	347,15	2	513824	40,95	3	255	1653,63			0,25	10	85	85	0	0	275	0,4	2055	282	7632	8,06	4	23	2,19	8	771,38	-4	3	-13	2	-8	16	4	1,01	1,01	255	62	171	34	99	29	33	17	2	27808	5,41	29694	2,9	
2014-11-17T06:00:06	2	1024	13853	347,99	2	513824	41,11	3	255	1667,32			0,25	10	85	85	0	0	266	0,4	2055	282	2170	9,23	6	16	1,53	10	480,88	54	-5	48	65	-15	5	-22	1,15	1,74	44	24	23	37	14	13	13	18	3	29888	5,82	33981	3,32	
2014-11-17T07:00:06	2	1024	11863	348,45	2	513824	41,24	3	255	1682,8			0,25	10	85	85	0	0	254	0,4	2055	281	2136	9,16	6	21	1,85	10	581,94	54	-4	48	65	-16	5	-25	1,19	1,75	56	24	29	38	15	13	13	18	3	29628	5,77	33879	3,31	
2014-11-17T08:00:06	1	1024	10449	348,82	2	513879	41,27	4	255	1689,4			0,25	10	85	85	0	0	287	0,4	2056	281	7053	8,12	5	19	2,07	8	742,85	-4	5	-13	2	-4	18	4	1,01	1,01	255	34	151	37	106	18	36	18	2	26915	5,24	28751	2,81	
2014-11-17T09:00:06	2	1024	16383	346,57	2	513968	40,97	4	255	1651,14			0,25	10	85	85	0	0	281	0,4	2056	280	2716	9,17	6	24	2,4	10	670,22	54	-3	48	65	-12	6	9	1,01	1,68	54	23	23	39	16	12	13	18	3	29342	5,71	33139	3,23	
2014-11-17T10:00:06	2	1024	16383	343,45	2	514016	40,74	4	255	1617,43			0,25	10	85	85	0	0	262	0,4	2056	279	3439	9,1	5	25	2,56	10	673,68	54	-4	47	66	-15	7	10	1,01	1,63	60	19	27	35	16	12	13	19	3	30423	5,92	34714	3,39	
2014-11-17T11:00:06	2	1024	12129	343,06	2	514080	40,84	4	255	1619,28			0,25	10	85	85	0	0	269	0,4	2056	279	3883	9,01	5	23	2,37	10	630,42	55	-3	47	66	-14	8	9	1,01	1,69	56	23	41	38	15	11	14	19	3	30232	5,88	34850	3,4	
2014-11-17T12:00:06	2	1024	14473	342,76	2	514160	40,86	4	255	1609,86			0,25	10	85	85	0	0	253	0,4	2057	278	3332	8,88	5	24	2,56	9	497,13	55	-1	48	65	-10	8	7	1,01	1,73	64	53	29	32	15	12	13	18	3	28837	5,61	33141	3,23	
2014-11-17T13:00:06	2	1024	11761	342,91	2	514208	40,75	4	255	1594,8			0,25	10	85	85	0	0	285	0,4	2057	278	3203	8,55	5	11	1,69	9	554,58	54	0	47	66	-10	9	5	1,01	1,72	78	17	36	28	17	12	13	18	3	28328	5,51	32546	3,17	
2014-11-17T14:00:06	2	1024	16369	345,26	2	514264	40,9	4	255	1576,17			0,25	10	85	85	0	0	264	0,4	2057	277	3319	8,81	6	19	1,75	10	475,43	54	0	47	67	-10	10	1	1	1,76	50	24	74	39	17	12	15	19	3	25906	5,04	29995	2,93	
2014-11-17T15:00:06	2	1024	12989	342,29	2	514312	40,33	4	255	1551,55			0,25	10	85	85	0	0	261	0,4	2057	277	3711	8,68	5	20	1,98	10	586,04	54	-1	47	64	-13	10	12	1,03	1,68	38	18	25	31	16	11	12	18	3	27055	5,26	31396	3,06	
2014-11-17T16:00:06	2	1024	12567	340,68	2	514344	40,01	4	255	1503,44			0,25	10	85	85	0	0	213	0,4	2057	276	4499	8,73	5	19	1,87	9	670,57	54	-3	47	65	-21	11	-11	1,05	1,7	41	20	30	27	17	11	14	16	3	27002	5,25	32149	3,13	
2014-11-17T17:00:06	2	1024	12703	340,92	2	514384	39,93	4	255	1484,88			0,25	9	85	85	0	0	187	0,4	2058	276	2989	8,09	5	15	1,05	9	442,7	53	0	47	61	-12	10	13	1,03	1,55	31	16	17	31	17	11	12	16	3	20972	4,08	23953	2,34	
2014-11-17T18:00:06	2	1024	11228	342,2	2	514392	39,97	4	255	1477,8			0,25	9	85	85	0	0	187	0,4	2058	275	2838	8,02	5	13	1,23	9	524,06	54	1	48	61	-11	11	11	1,03	1,47	37	16	24	39	17	11	13	16	3	20248	3,94	23061	2,25	
2014-11-17T18:03:06	2	1024	11328	342,28	2	514392	39,95	4	255	1478,57			0,25	9	85	85	0	0	190	0,4	2058	275	2662	7,92	5	14	1,16	9	458,7	54	1	48	61	-9	11	2	1	1,56	38	16	23	30	17	11	13	15	3	20171	3,92	23058	2,25	
2014-11-17T19:00:07	2	1024	15247	294,69	1,71	514408	40,06	4	255	1499,6			0,25	10	85	85	0	0	213	0,4	2058	275	4275	8,59	5	16	1,95	10	563,71	55	0	47	62	-19	12	-10	1,04	1,29	45	18	56	43	17	12	14	17	3	25330	4,92	28439	2,77	
2014-11-17T20:00:06	2	1024	14158	344,08	2	514384	40,1	4	255	1506,73			0,25	10	85	85	0	0	216	0,4	2058	274	4278	8,52	5	29	2,22	10	572,48	55	0	47	62	-19	13	-10	1,04	1,29	37	16	45	25	16	12	14	17	3	24140	4,69	27335	2,67	
2014-11-17T21:00:30	2	1024	14362	345,49	2	514376	40,09	5	255	1509,8			0,25	10	85	85	0	0	213	0,4	2058	273	4872	8,6	5	18	2,17	9	588,28	55	0	48	63	-18	13	-9	1,03	1,51	79	22	30	23	17	12	13	16	3	24778	4,82	29120	2,84	
2014-11-17T22:00:06	2	1024	11083	345,9	2	514344	40,33	5	255	1504,51			0,25	10	85	85	0	0	210	0,4	2057	273	4782	8,76	6	27	2,23	10	690,61	55	0	48	62	-16	14	4	1,01	1,51	76	20	48	22	18	12	13	16	3	23121	4,5	27198	2,65	
2014-11-17T23:00:06	2	1024	10794	345,14	2	514312	39,93	5	255	1495,97			0,25	9	85	85	0	0	174	0,4	2057	272	3645	8,11	5	49	3,41	9	524,78	55	1	48	62	-17	13	-9	1,03	1,66	47	23	34	23	14	12	12	16	3	18280	3,55	22050	2,15	
2014-11-18T00:00:06	3	1024	9746	344,31	2	514264	39,88	4	255	1489,25			0,25	9	85	85	0	0	153	0,4	2057	272	3407	8,46	6	36	3,81	8	515,71	41	32	33	51	25	39	101	1,01	1,31	19	35	65	23	10	15	15	15	4	17914	3,48	22421	2,19	
2014-11-18T01:00:06	2	1024	9475	343,85	2	514248	40,01	5	255	1475,64			0,25	10	85	85	0	0	205	0,4	2057	271	5026	8,76	6	12	1,15	9	670,81	-4	15	-12	1	7	25	-9	1,05	1,01	199	38	142	51	50	21	47	23	3	21538	4,19	25778	2,51	
2014-11-18T02:00:06	2	1024	14628	343,81	2	514184	39,78	4	255	1474,19			0,25	9	85	85	0	0	172	0,4	2057	271	3362	8,34	6	48	3,74	8	490,16	41	34	33	50	28	40	115	1,01	1,18	41	50	69	22	11	14	15	14	3	12785	2,49	15421	1,5	
2014-11-18T03:00:06	3	1024	9275	343	2	514160	39,72	4	255	1468,58			0,25	9	85	85	0	0	171	0,4	2057	270	3646	8,23	6	11	0,67	9	745,38	-4	17	-11	1	8	25	-12	1,06	1,01	221	37	201	86	34	19	55	29	4	16746	3,26	20927	2,04	
2014-11-18T04:00:06	3	1024	12111	342	2	514160	39,62	4	255	1454,75			0,25	9	85	85	0	0	152	0,4	2057	270	3630	8,25	6	10	0,64	9	631,11	-4	17	-11	1	9	26	-14	1,06	1,02	220	35	186	74	35	20	52	28	4	15746	3,06	20462	2	
2014-11-18T05:00:06	3	1024	8658	341,09	2	514136	39,54	4	255	1448,26			0,25	9	85	85	0	0	155	0,4	2057	269	3485	7,85	5	13	1,2	9	665,6	55	3	48	65	-14	14	-8	1,02	1,48	36	24	18	20	12	13	11	15	4	15613	3,04	19412	1,89	
2014-11-18T06:00:06	3	1024	9777	340,33	2	514136	39,43	4	255	1444,25			0,25	9	85	85	0	0	137	0,4	2057	268	3062	7,76	5	11	1,19	9	511,23	54	4	48	63	-9	14	-7	1,01	1,56	34	19	27	20	12	11	11	15	4	14230	2,77	17468	1,7	
2014-11-18T07:00:06	3	1024	11127	341,37	2	514160	39,47	4	255	1447,85			0,25	9	85	85	0	0	150	0,4	2057	268	2744	8,41	6	11	0,54	9	532,3	-4	20	-9	1	14	28	-15	1,08	1,01	210	22	209	136	35	13	47	41	4	14445	2,81	18291	1,78	
2014-11-18T08:00:06	3	1024	11355	341,14	2	514160	39,37	4	255	1451,69			0,25	9	85	85	0	0	145	0,4	2057	267	2845	7,82	5	11	1,15	8	430,9	55	5	48	64	-6	16	1	1,01	1,42	30	19	20	20	13	11	12	15	4	14211	2,76	17459	1,7	
2014-11-18T09:00:06	3	1024	13925	340,03	2	514200	39,19	4	255	1427,05			0,25	9	85	85	0	0	144	0,4	2057	267	2514	8,5	7	12	0,38	9	596,87	-3	20	-7	2	12	29	-11	1,08	1,04	129	36	161	75	21	18	47	20	4	12802	2,49	15989	1,56	
2014-11-18T10:00:06	3	1024	8867	338,57	2	514256	38,99	4	255	1391,6			0,25	9	85	85	0	0	147	0,4	2057	266	2579	8,44	7	11	0,4	9	559,51	-3	21	-7	2	13	29	-16	1,08	1,06	115	36	197	73	21	19	50	20	4	13155	2,56	16944	1,65	
2014-11-18T11:00:06	3	1024	14373	337,14	2	514296	38,82	4	255	1356,31			0,25	9	85	85	0	0	163	0,4	2057	266	2499	7,97	5	13	1,16	9	431,97	54	7	48	61	-2	16	10	1,06	1,48	45	15	21	21	13	11	12	15	4	12560	2,44	15847	1,55	
2014-11-18T12:00:06	0	1024	10453	338,51	2	514344	39,34	5	255	1350,27			0,25	9	85	85	0	0	146	0,4	2057	265	3419	7,4	5	30	2,03	6	455,29	28	59	21	36	53	66	111	1,2	1,05	116	43	74	46	18	15	28	22	1	3419	0,66	4310	0,42	
2014-11-18T13:00:06	2	1024	10501	339,65	2	514408	39	5	255	1362,4			0,25	9	85	85	0	0	168	0,4	2058	265	2159	7,98	6	14	1	8	308,09	54	9	48	62	0	18	-8	1	1,53	16	25	23	21	12	12	13	15	3	8622	1,68	10814	1,05	
2014-11-18T14:00:06	1	1024	9361	338,15	2	514496	39,16	5	255	1341,11			0,25	9	85	85	0	0	136	0,4	2058	264	2092	8,55	6	11	0,53	9	727,58	41	42	33	50	35	51	134	1,01	1,02	22	25	58	20	11	14	23	13	2	4665	0,91	7459	0,73	
2014-11-18T15:00:06	1	1024	9773	337,22	2	514544	38,77	5	255	1342,07			0,25	9	85	85	0	0	158	0,4	2058	264	2676	7,09	5	10	1,45	6	309,61	29	60	24	36	54	71	-14	1,82	1,09	135	38	85	42	22	15	30	21	2	6488	1,26	9896	0,96	
2014-11-18T16:00:06	1	1024	10150	335,88	2	514560	38,61	5	255	1330,4			0,25	9	85	85	0	0	146	0,4	2058	263	2673	7,14	5	12	1,59	6	330,92	30	61	24	36	53	71	-14	1,81	1,08	117	37	75	36	21	17	30	22	2	6268	1,22	9414	0,92	
2014-11-18T17:00:06	1	1024	16008	334,51	2	514632	38,48	5	255	1324,98			0,25	9	85	85	0	0	137	0,4	2059	262	2440	7,17	5	14	1,42	6	291,61	29	61	24	36	55	72	-11	1,94	1,23	123	38	79	35	23	15	32	21	2	5819	1,13	9899	0,96	
2014-11-18T18:00:06	1	1024	14691	335,77	2	514648	38,64	5	255	1349,02			0,25	9	85	85	0	0	130	0,4	2059	262	2301	7,38	5	16	1,39	7	292,29	29	62	24	36	56	72	-13	1,95	1,18	123	39	87	37	22	15	35	21	2	5092	0,99	8517	0,83	
2014-11-18T19:00:06	1	1024	13522	338,23	2	514672	38,85	5	255	1368,28			0,25	9	85	85	0	0	134	0,4	2059	261	2092	7,55	5	21	1,41	7	281,71	29	62	24	35	56	72	-16	1,88	1,25	132	39	82	35	24	16	34	22	2	4605	0,89	7739	0,75	
2014-11-18T20:00:06	1	1024	14193	337,72	2	514648	38,75	5	255	1356,36			0,25	9	85	85	0	0	133	0,4	2059	261	2234	8,5	7	14	0,68	9	498,66	-38	-12	-44	-34	-18	-5	10	1,06	1,3	31	53	29	37	17	32	14	16	2	4874	0,95	6080	0,59	
2014-11-18T21:00:30	1	1024	11316	336,29	2	514616	38,61	6	255	1330,18			0,25	9	85	85	0	0	120	0,4	2058	260	2444	8,32	6	14	0,92	8	485,04	-38	-11	-44	-33	-18	-5	20	1,11	1,31	29	62	25	34	16	32	15	16	2	5122	1	6590	0,64	
2014-11-18T22:00:06	2	1024	9809	336,39	2	514560	38,48	6	255	1328,02			0,25	9	85	85	0	0	109	0,4	2058	260	2261	7,82	6	15	1,18	9	393,55	54	13	48	62	4	24	-11	1	1,53	35	25	33	23	11	13	13	15	3	7829	1,52	10278	1	
2014-11-18T23:00:06	2	1024	9919	336,74	2	514544	38,34	5	255	1307,76			0,25	9	85	85	0	0	120	0,4	2058	259	2077	8,45	7	11	0,59	9	456,46	44	43	34	51	34	47	130	1	1,05	17	26	61	30	10	13	20	17	3	6591	1,28	8735	0,85	
2014-11-19T00:00:06	2	1024	12206	338,69	2	514512	38,34	6	255	1312,16			0,25	9	85	85	0	0	126	0,4	2058	259	2107	8,61	7	11	0,32	9	560,97	44	42	33	53	34	47	129	1,01	1,06	18	27	41	40	10	13	20	18	3	6977	1,36	9148	0,89	
2014-11-19T01:00:06	0	1024	11351	339,71	2	514440	38,33	5	255	1312,42			0,25	9	85	85	0	0	121	0,4	2058	258	2589	8,07	5	13	0,93	8	398,37	-38	-9	-44	-34	-16	-2	13	1,06	1,25	33	71	27	42	17	35	14	15	1	2589	0,5	3419	0,33	
2014-11-19T02:00:06	0	1024	11158	340,34	2	514384	38,7	6	255	1310,56			0,25	9	85	85	0	0	101	0,4	2058	257	2601	8,22	6	15	1,35	8	371,89	-38	-9	-43	-33	-15	-2	6	1,03	1,32	34	64	27	40	16	35	15	17	1	2601	0,51	3538	0,35	
2014-11-19T03:00:06	0	1024	15398	340,75	2	514344	38,34	6	255	1300,61			0,25	9	85	85	0	0	107	0,4	2057	257	2347	8,2	6	11	0,66	8	545,47	-38	-9	-44	-33	-15	-2	-1	1,01	1,22	35	62	32	40	16	35	15	17	1	2347	0,46	2899	0,28	
2014-11-19T04:00:06	0	1024	10531	341,35	2	514328	38,1	6	255	1290,08			0,25	9	85	85	0	0	112	0,4	2057	256	2169	8,36	6	16	0,8	8	452,32	-38	-8	-44	-33	-13	-1	10	1,04	1,26	33	67	32	38	16	34	14	16	1	2169	0,42	2829	0,28	
2014-11-19T05:00:06	0	1024	10874	341,38	2	514312	38,1	6	255	1294,95			0,25	9	85	85	0	0	122	0,4	2057																										0	0	0	0	0	
2014-11-19T06:00:06	0	1024	12388	340,91	2	514312	38,16	6	255	1298,6			0,25	9	85	85	0	0	102	0,4	2057																										0	0	0	0	0	
